FacultyID,Name,Experience
1113,Kimberly Davis,10
1114,Heather Gallagher,8
1115,Jennifer Bryant,4
1116,Jill Velez,5
1117,Jeremy Shepherd,4
1118,Joseph Miller,11
1119,Shirley Cardenas,7
1120,Nathaniel Thomas,5
1121,Mary Kent,7
1122,Michael Bowman,6
1123,Patricia Gibson,9
1124,Margaret Roy,6
1125,Jason Duke,6
1126,Julie Oneill,10
1127,Adam Martin,6
1128,Harry Valdez DVM,7
1129,Joel Russell,9
1130,Connie Jackson,9
1131,James Koch,7
1132,Robert Brown,2
1133,Jean Williams,8
1134,Elizabeth Cantrell,7
1135,Laura Hughes,8
1136,Lindsey Flores,4
1137,Randall Holt,12
1138,Jennifer Stewart,4
1139,Jacob Patrick,5
1140,Matthew Barr,3
1141,Justin Thompson,6
1142,Steven Frost,3
1143,William Mcdaniel,10
1144,Jessica Harris,9
1145,Charles Rosario,12
1146,Jessica Harrison,10
1147,Robert Hamilton,7
1148,Sara Taylor,4
1149,Alexander Smith,2
1150,Samantha King,6
1151,Elaine Hayes,5
1152,Jonathan Arnold,10
1153,Jennifer Wood,8
1154,Jackie Velez,3
1155,Mark Wyatt,4
1156,Curtis Cox,12
1157,Christopher Hammond,5
1158,Justin Gibbs,7
1159,Justin Williams,7
1160,Amy Flowers,12
1161,Katie Christensen,7
1162,Samuel Tate,4
1163,Abigail Johnson,6
1164,Heather Romero,5
1165,Kenneth Carlson MD,6
1166,Alicia Miller,9
1167,Corey Brock,5
1168,Deborah Brown,4
1169,Lauren Cruz,12
1170,Holly Mora,11
1171,Robert Austin,3
1172,Kristen Chang,12
1173,Christopher Johnson,11
1174,Benjamin Hart,3
1175,Reginald Thomas,12
1176,Michael Nguyen,6
1177,Dr. Shane Alvarado,7
1178,Kurt Herrera,2
1179,Catherine Rivera,8
1180,Michael Lane,4
1181,Michael Blair,6
1182,Megan Delgado,6
1183,Marie Blair,11
1184,Sarah Goodman,10
1185,Barry Mcdaniel,4
1186,Maureen Hutchinson,9
1187,Jenny Wheeler,11
1188,Rachel Freeman,5
1189,Christopher Peterson,10
1190,Jessica Walker,3
1191,Joanna Nguyen,3
1192,Amy Schultz,4
1193,Walter Gray,12
1194,Charles Roth,3
1195,Carrie Jones,6
1196,Kathleen Bradley,5
1197,Kenneth Michael,11
1198,Kimberly Hess,7
1199,Walter Haas,7
1200,James Roberts,8
1201,Amy Dyer,2
1202,Tim Adams,12
1203,Morgan Tapia,11
1204,Haley Mcmahon,3
1205,Jennifer Frazier,8
1206,Tina Roth,12
1207,Angela Miller,12
1208,Trevor Johnston,3
1209,Jacqueline Morgan,3
1210,Martin Carpenter,4
1211,Angela Robinson,8
1212,Michael Thomas,2
1213,Christopher Williams,7
1214,John Henry,9
1215,Victor Pacheco,12
1216,Gregory Burke,8
1217,Margaret Torres,4
1218,Melissa Myers,4
1219,Kurt Gonzalez,12
1220,Stephanie Washington,11
1221,Kenneth Gomez,6
1222,Tamara Martinez,9
1223,Jessica Kim,11
1224,Charles Johnson,7
1225,Thomas Gardner,4
1226,Christopher Brown,12
1227,Tyler Houston,7
1228,Brian Mcmillan,9
1229,Deborah Parsons,8
1230,Shirley Stuart,8
1231,Brian Davis,6
1232,Julie Burton,5
1233,Jennifer Carter,5
1234,Julie Wilson,10
1235,Cole Martin,12
1236,Michelle Hodges,4
1237,Destiny Lopez,11
1238,Matthew Robinson,6
1239,Heather Anderson,9
1240,Cindy Khan,6
1241,Jeffrey Monroe,10
1242,Jade Lloyd,6
1243,Jeff Moran,4
1244,Daniel Silva,5
1245,Derek Barnett,12
1246,Jeffrey Pineda,6
1247,Mark Reynolds,3
1248,Christine Diaz,11
1249,Robert Brown,2
1250,Stephen Bennett,12
1251,Jeffrey Garrett,3
1252,Paige Salazar,4
1253,David Clark,8
1254,Jeremiah Greene,5
1255,Phillip Henson,9
1256,Amy King MD,7
1257,Joseph Taylor,7
1258,Brandy Cain,2
1259,Kathleen Guzman DDS,12
1260,Don Mccoy,4
1261,Bridget Diaz,6
1262,Pamela Harding,4
1263,Julie Powell,10
1264,Anna Fernandez,10
1265,Regina Chambers,12
1266,Lindsey Schmidt,2
1267,George Gibbs,9
1268,Christine Rodriguez,6
1269,Matthew Turner,12
1270,Courtney Harris,3
1271,Zachary Campbell,8
1272,Albert Becker,8
1273,Lindsay Wilson,6
1274,Alisha Suarez,2
1275,Jay Johnson,11
1276,Ashley Stephenson,2
1277,Brittany Sullivan,3
1278,Michael Schultz,2
1279,Angela Beltran,12
1280,Rebecca Gordon,11
1281,Jose Powell,9
1282,Larry Estrada,2
1283,Mr. Jacob Cox,5
1284,Bianca Medina,4
1285,Paul Wolf,8
1286,Scott Walker,6
1287,Andrew Bentley,7
1288,Howard Moreno,8
1289,Kara Diaz,5
1290,Natalie Brown,10
1291,Benjamin Kim,6
1292,Loretta Gomez,6
1293,Susan Torres,3
1294,Michelle Richardson,2
1295,Taylor Taylor,4
1296,Anthony Peck,10
1297,Robert Williams,7
1298,Ann Le,10
1299,Joshua Becker,3
1300,Christine Mccarthy,10
1301,Joshua Jones,3
1302,Robert Adams,8
1303,Rebecca Ellison,2
1304,Alison Carson,6
1305,Robert Williams,7
1306,Logan Hernandez,9
1307,Christine Jackson,7
1308,Adrian Alvarado,7
1309,Brandon Robertson,4
1310,Lisa Patterson,6
1311,Howard Rodriguez,5
1312,Mr. John Cohen,10
1313,Adam Rojas,11
1314,Bianca Deleon,11
1315,Jason Ali,5
1316,Jennifer Blackburn,8
1317,Scott Rodriguez,8
1318,Amy Morrison,5
1319,Christopher Middleton,10
1320,Johnny Shah DDS,8
1321,Jesse Garcia,9
1322,Chase Durham,3
1323,Anthony Moore,2
1324,Michael Wilson,6
1325,Mike Murphy,3
1326,Zachary Frye,12
1327,Brian Alvarado,7
1328,Crystal Russell,11
1329,Michael Martin,7
1330,Joseph Lewis,9
1331,Paul Strickland,11
1332,Meghan Gould,6
1333,Emily Green,8
1334,Aaron Green,10
1335,Christopher Williams,9
1336,Anthony Cortez,7
1337,Brandi Hatfield,4
1338,James George,10
1339,Tracy Schwartz,10
1340,Maurice Sandoval,10
1341,Tommy Baker,10
1342,Todd Sanders,2
1343,Michael Olson,5
1344,Norma Mcguire,7
1345,Maria Hickman,9
1346,Donna Williams,6
1347,Elizabeth Smith,12
1348,Michelle Dixon,9
1349,Emily Smith,6
1350,Allen Rios,6
1351,Jesus Russell,2
1352,Kara Leblanc,5
1353,Tyler Mcconnell,12
1354,Christopher Rodgers,7
1355,Adam Garcia,6
1356,Stephanie Austin DVM,7
1357,Tyler Costa,12
1358,Samuel Smith,5
1359,Daniel Sims,7
1360,Scott Thompson,7
1361,Cristina Young,2
1362,Nicholas Griffin,5
1363,Jamie Anderson,12
1364,Mark Cummings,5
1365,Kelly Miller,12
1366,Tracy Garcia,10
1367,Victor Wright,5
1368,Vincent Lopez,11
1369,Amanda Ellis,4
1370,Mr. Joshua Davis,7
1371,Steven Morales,4
1372,Jeffery Travis,5
1373,Kenneth Ramirez,10
1374,Kenneth Mcdaniel,10
1375,Katherine Perez,6
1376,Morgan Torres,6
1377,Robert Harrell,9
1378,Mike Delgado,6
1379,Jay Higgins,2
1380,Eric Ramirez,11
1381,Dominique Mora,7
1382,Abigail Potts,3
1383,Lisa Wood,3
1384,Carly Taylor,7
1385,Olivia Davis,2
1386,Hailey Williams,10
1387,Mr. Jason Fisher,11
1388,Timothy Howell,4
1389,Lori Jones,6
1390,Joseph Mckinney,6
1391,Melissa Cain,3
1392,Tanner Green,5
1393,Nathaniel Moran,8
1394,Brandon Alexander,11
1395,Kevin Guzman,12
1396,Douglas Morales,7
1397,Jessica Guzman,10
1398,Regina Vargas,12
1399,Shelly Rowe,3
1400,Allen Esparza,3
1401,Kathryn Hernandez,10
1402,Sandra Hernandez,12
1403,Thomas Davis,12
1404,Vincent Brown,2
1405,Trevor Lutz,12
1406,Amanda Underwood,8
1407,Crystal Serrano,6
1408,Susan Jones,12
1409,James Ramos,2
1410,Dakota Johnson,8
1411,Amanda Marks,12
1412,Debra Price,6
1413,Bradley Tucker,5
1414,Lori Stephens,10
1415,Kimberly Simmons,3
1416,Alexander Chambers,10
1417,Jennifer Noble,10
1418,Zachary Jones,3
1419,Mary Jackson,3
1420,Jennifer Thornton,3
1421,Kyle Fisher,4
1422,Jonathan Frey,3
1423,Christopher Newton,2
1424,Matthew Barnes,3
1425,Sarah Flowers,9
1426,Mr. David Short II,6
1427,Jackson Richards,9
1428,Annette Rosario,10
1429,Michael Spencer,2
1430,Nicholas Cherry,9
1431,Michael Guerrero,10
1432,Kelsey Jacobson,5
1433,Shane Johnson,4
1434,Candice Cook,5
1435,Timothy Joseph,11
1436,Christopher Grant,9
1437,Jonathan Sandoval,5
1438,Jacob Soto,6
1439,Cindy Valentine,7
1440,Leah White,7
1441,Tara Williams,8
1442,Kelly Richards,12
1443,Shane West,5
1444,Caroline Barker,9
1445,Carla Smith,12
1446,Benjamin Brown,9
1447,Jesse Robinson,9
1448,Ashley Griffin,9
1449,Christian Brown,7
1450,Robert Frank,4
1451,Joyce Garcia,4
1452,Jason Ho,3
1453,Hayley Cordova,11
1454,Lisa Watts,4
1455,Douglas Bowman,2
1456,William Davenport,9
1457,Linda Butler,11
1458,Benjamin Barry,11
1459,Diana Thompson,11
1460,Jillian Rodriguez,11
1461,Kevin Silva,4
1462,Roger Johnson,3
1463,Gregory Little,12
1464,Nathan Smith,5
1465,Christian Sanchez,3
1466,Danielle Floyd,8
1467,Christina Powell,3
1468,Wendy Davis,3
1469,Lisa Bird,2
1470,Stacey Barker,3
1471,Philip Williams,8
1472,Sheila Noble,4
1473,Leah Ramirez,3
1474,Scott Dorsey,6
1475,Mrs. Jacqueline Greer,5
1476,Allison Williams,2
1477,Angela Wallace,3
1478,Christopher Schmidt,4
1479,Nicole Rojas,8
1480,Kurt Gardner,10
1481,John Richardson,5
1482,Nicole Floyd,5
1483,Sabrina Chen,12
1484,Tracy Johnson,5
1485,Megan Chapman,4
1486,Robert Reid,2
1487,Michael Moore,3
1488,Brian Warren,8
1489,Kimberly Armstrong,2
1490,Michelle Smith,4
1491,Brandi Turner,11
1492,Courtney Harris,7
1493,John Vincent,2
1494,Sharon Thompson,8
1495,Michael Arnold,12
1496,Karina Green,2
1497,Kathryn Matthews,4
1498,Lindsay Wright,12
1499,Michael Morales,12
1500,Heidi Meyer,7
1501,Kenneth Ball,12
1502,Douglas Ramirez,9
1503,Jessica Miller,6
1504,Ariel Davis,2
1505,Ashley Lopez,9
1506,Edward King,3
1507,Aaron Mccormick,3
1508,Sean Collins,10
1509,Danny Collins,9
1510,Erin Garcia,7
1511,Chad Stephenson,11
1512,Kyle White,2
1513,Ryan Leach,11
1514,Christopher Castillo,6
1515,Lisa Green,3
1516,Jonathan Martinez,2
1517,Andrea Porter,3
1518,Douglas Christian,5
1519,Jonathan Gomez,7
1520,Kristen Williams,2
1521,Tammy Marshall,10
1522,Adam Campbell,9
1523,Alexandra Gaines,4
1524,Michael Walters,8
1525,Joshua Norman,10
1526,Kimberly Obrien,5
1527,Cameron Krause,2
1528,Heather Clayton,3
1529,Lisa Lopez,5
1530,Christian Myers,3
1531,Anthony Roberts,11
1532,Michael Porter,12
1533,Laurie Rodriguez,4
1534,Marie Flores,5
1535,Lawrence Davis MD,4
1536,Dennis Bell,12
1537,Katherine Shaffer,2
1538,Dana Fisher,9
1539,Ryan Thomas,6
1540,Carolyn Hoover,6
1541,Cassandra Woods,2
1542,Logan Brown,3
1543,Jonathan Coleman,6
1544,Jeffrey Williams,9
1545,William Alexander,8
1546,Lisa Hernandez,10
1547,Sharon Anderson,9
1548,Steve Jordan,2
1549,Cynthia Lewis,4
1550,Robert Cook,8
1551,Tammy Schneider,7
1552,Brooke Stuart,8
1553,Danielle Walter,7
1554,Jennifer Brennan,3
1555,Jeffrey Lang,2
1556,Ryan Patrick,5
1557,John Collins,4
1558,Alicia Carter,10
1559,Connor Little,12
1560,David Bailey,8
1561,Michelle Morton,2
1562,John Solis,12
1563,Grace Moran,6
1564,Kyle Lambert,3
1565,Shaun Perry,7
1566,Christopher James,11
1567,Jennifer Harris,10
1568,Paul David Jr.,5
1569,Travis Howard,5
1570,Joseph Hill,5
1571,Matthew Ashley,6
1572,Andre Guerrero,9
1573,Sophia Rodriguez,2
1574,Lydia Wagner,10
1575,Cody Jensen,6
1576,Jason Jones,8
1577,Frank Hicks,8
1578,Richard Payne,6
1579,Kenneth Knight,8
1580,Roger Combs,11
1581,Eric Fisher,6
1582,Eric Green,12
1583,Dennis Howe,5
1584,Anthony Ellis,5
1585,Steven Lee,10
1586,Eric Wade,9
1587,Mark Savage,9
1588,Joan Mcclain,5
1589,Brad Fields,6
1590,Rachel Castillo,4
1591,Carly Ramirez,6
1592,Paige Hopkins,7
1593,Stacey Davis,2
1594,Gabriella Curtis,8
1595,Gina Peters,5
1596,Timothy Mitchell,6
1597,Michael Meadows,12
1598,Derek Jimenez,5
1599,Cassidy Sexton,9
1600,Ann Klein,6
1601,Anthony Williams DDS,6
1602,William Bailey,7
1603,Stephanie Jones,7
1604,Brittany Kim,4
1605,Lisa Shaw,4
1606,Leonard Lowery,8
1607,April Johnson,8
1608,Raymond Hess,3
1609,Linda Delacruz,4
1610,Heather Powers,10
1611,Karen Arnold,5
1612,Brandon Jimenez,10
1613,Anthony Ritter,5
1614,Christopher Cantu,4
1615,Matthew Brady,9
1616,Erin Hayes,7
1617,Joshua Anderson,3
1618,Jasmine Adams,2
1619,Spencer Smith,11
1620,Joanne Gonzalez,10
1621,George George,9
1622,Catherine White,4
1623,Robert Nelson,8
1624,Jeremy Williams MD,10
1625,Lindsay Wagner,5
1626,Alan Williams,4
1627,Deborah Frederick,6
1628,Kenneth Smith,7
1629,Robert Douglas,7
1630,Caleb Rogers III,6
1631,Michael Mendoza,4
1632,Frank Mcclure,4
1633,Amy Rose,5
1634,Angela Hendrix,11
1635,Keith Cook,2
1636,Angela Fowler,3
1637,Levi Green,7
1638,Alicia Peters,5
1639,Richard Gillespie,3
1640,Stephanie Vargas,3
1641,Samantha Morgan,12
1642,Larry Oliver,11
1643,Robert Olson,6
1644,Jennifer Martin,5
1645,Joshua Coleman,8
1646,Donald Warren,4
1647,Angela Mcbride,4
1648,Benjamin Delgado,3
1649,Zachary Hughes,4
1650,Jason Cline,6
1651,Kimberly Mckinney,2
1652,Sara Patton,7
1653,Ivan Thomas,8
1654,Geoffrey Williams MD,9
1655,Carla Bell,8
1656,Casey Turner,2
1657,Michael Zimmerman,2
1658,Kelly White,3
1659,Daniel Jennings,12
1660,Stacy Moore,5
1661,Eric Wall,2
1662,Harold Garcia,10
1663,Susan Mora,3
1664,Bailey Brown,8
1665,Jeffrey Smith,4
1666,Andrea Garcia,12
1667,Kara Brock,10
1668,David Cooper,12
1669,Troy Wilson,11
1670,John Kim,8
1671,Mark Walker,10
1672,Melissa Smith,5
1673,Jason Bass,2
1674,Amanda Vargas,12
1675,Melissa Harris,3
1676,Brooke Ware,7
1677,Krystal Wilson,3
1678,Katie Williams,2
1679,Eric Price,7
1680,Katrina Lee,10
1681,Jennifer Wilcox,6
1682,Teresa Trujillo,9
1683,Robert Montgomery,8
1684,Kerry Howard,11
1685,Joseph Calhoun,4
1686,Cory Greene,5
1687,Larry Perez,6
1688,Amanda Boyd,3
1689,Barbara Smith,5
1690,Cindy Adams,12
1691,Jesse Pace,8
1692,Meagan Alexander,7
1693,Bryan Morgan,8
1694,Jason Johnson,8
1695,Carla Wall,9
1696,Thomas Gallagher,9
1697,Amanda Casey,12
1698,Jordan Freeman,4
1699,Thomas White,9
1700,Tamara Thompson,12
1701,Morgan Leonard,7
1702,Benjamin Burke,9
1703,Christopher Barton,11
1704,Ann Ayala,4
1705,Anna Gutierrez,7
1706,Michael Schroeder,11
1707,James Coffey,9
1708,Christopher Gray,2
1709,Troy Payne,11
1710,Elizabeth Smith,7
1711,Todd David,11
1712,Sheri Dorsey,8
1713,Richard Holland,5
1714,Lori Brown,4
1715,Angel Roberson,12
1716,Jeremy Allen,3
1717,Lawrence Robinson,6
1718,Clinton Salinas,3
1719,Leonard Sanders,7
1720,Joseph Brady,12
1721,Yolanda Ford,6
1722,Timothy Johnson,8
1723,Richard Hodge,6
1724,Rebecca Fischer,12
1725,David Day,6
1726,Leonard Mcknight,6
1727,Bryan Sparks,6
1728,William Johnston,10
1729,Ralph Carlson,10
1730,Stephanie Davis,8
1731,Brian Murray,10
1732,Charles Walters,7
1733,Jessica Oneal,6
1734,Dominique Weaver,4
1735,John Ortiz,11
1736,Shawn Smith,2
1737,Ronald Anderson,12
1738,Christopher Monroe,7
1739,Patricia Jackson,9
1740,Micheal Liu,4
1741,Ashley Gill,11
1742,Dorothy Baird,11
1743,Margaret Martin,4
1744,Thomas Martin,7
1745,Michael Blair,7
1746,Charlotte Donovan,5
1747,Dylan Salinas,9
1748,Mr. Nicholas Smith MD,12
1749,Robert Morris,9
1750,Michael Berger,10
1751,John Perez,3
1752,Sue Smith,9
1753,Jasmine Harris,11
1754,Sarah Maxwell,12
1755,Rebecca Mason,9
1756,Diana Greene,12
1757,Tiffany Hall,6
1758,Jennifer Maldonado,7
1759,Mary Benson,5
1760,Angela Hunt,12
1761,David Weber,9
1762,Kristen Strickland,12
1763,Dylan Salazar,3
1764,Dawn Nunez,7
1765,Tammy Sanders,9
1766,Melissa Wright,7
1767,Mary Martinez,5
1768,Jasmine Keith,11
1769,Brandon Yates,11
1770,Kendra Obrien,5
1771,Jennifer Lopez,9
1772,Christina Watson,12
1773,Theresa Taylor,12
1774,Patrick Reynolds,12
1775,Monique Campbell,12
1776,Michael Johnson,8
1777,Rhonda Long,8
1778,Mckenzie Stewart,8
1779,Jennifer Gonzalez,8
1780,George Mcpherson,5
1781,Amanda Carter,4
1782,Diane Moore,3
1783,Summer Watson,5
1784,Phyllis Baker,10
1785,Kevin Morales,10
1786,Beverly Scott,7
1787,David Kim,3
1788,Christina Wright,3
1789,James Sanders,10
1790,Mary Ramirez,7
1791,Melissa Bautista,3
1792,Sara Sullivan,4
1793,William Johnson,8
1794,Sharon Terrell,4
1795,Craig Cooke,5
1796,Jeffrey Cole,10
1797,Karen Sosa DDS,11
1798,Alicia Erickson,12
1799,Tommy Cooper,8
1800,Chris Sanders,5
1801,Caroline Michael,10
1802,Jeremy Hughes,5
1803,Michelle Burns,2
1804,Mark Anderson,7
1805,Scott Dixon,6
1806,Taylor Taylor,6
1807,Kenneth Hoover,8
1808,Brooke Parsons,2
1809,Annette Johnson MD,2
1810,Dr. Shannon Contreras,9
1811,Andrew Gonzalez DVM,11
1812,Paige Fisher DVM,3
1813,Kayla Smith,7
1814,Peter Thomas,8
1815,Leonard Andrade,10
1816,Amy Dunn,6
1817,Amanda Sweeney,4
1818,Brian Jordan,12
1819,Ruben Vargas,9
1820,Julie Cameron,9
1821,Rachael Osborne,2
1822,Melissa James,2
1823,Scott Taylor DDS,5
1824,Melissa Torres,5
1825,Eric Smith,12
1826,Craig Martin,6
1827,Natalie Hunt,12
1828,Richard Gross,10
1829,Jeffrey Brown,9
1830,Teresa Conway,10
1831,Monica Fuller,8
1832,Susan Miles,5
1833,Paula Bass,7
1834,Emily Callahan,2
1835,Jordan Soto,2
1836,Edward Hernandez,8
1837,Kelli Lewis,12
1838,Patrick Walker MD,10
1839,Kimberly Montes,5
1840,Elizabeth Hughes,12
1841,Mathew Hancock,4
1842,Jennifer Ramsey,11
1843,Nicholas Jones,6
1844,Patrick Liu,4
1845,Melinda Dunlap,7
1846,Katherine Martin,10
1847,Sydney Brown,8
1848,David Hamilton,9
1849,Olivia May,10
1850,Barbara Mullins,12
1851,Bridget Bradley,4
1852,Zachary Cook,8
1853,Jeffrey Mendoza,4
1854,Heather Hill,8
1855,Patricia Hurley,2
1856,William Robinson,8
1857,Anthony Wilson,2
1858,Nancy Thomas,7
1859,Jennifer Simpson,9
1860,James Turner,7
1861,William Hooper,10
1862,Jennifer Casey,8
1863,Deborah Baxter,9
1864,Wanda Ross,4
1865,Brian Alexander,9
1866,Steven Gallagher,9
1867,James Trevino,10
1868,Joseph Moore,10
1869,Tim Davis,5
1870,Paul Martin,11
1871,Maria Sanders,11
1872,Arthur Shah,5
1873,Sara Brown,9
1874,Sara Murray,9
1875,Jonathan Davis,3
1876,Timothy Marshall,6
1877,Anna Oneal,5
1878,Darius Williams,3
1879,Morgan Lambert,6
1880,Ian Munoz,6
1881,April Cherry,12
1882,Roger Hampton,11
1883,Carl Aguilar,8
1884,Pamela Gilbert,7
1885,Kathleen Gordon,12
1886,Michael Henson,3
1887,Laura White,5
1888,Brian Gregory,2
1889,Jacqueline Cohen,8
1890,Matthew Johnson,12
1891,Caleb Elliott,6
1892,April Barnett MD,5
1893,Luis Thomas,4
1894,Caleb Jordan,7
1895,Elijah Marshall,5
1896,Stephanie Reynolds,4
1897,Casey Conrad,7
1898,Todd Stark,9
1899,Jessica Bishop,11
1900,Tracy Larson,4
1901,Anthony Montgomery,5
1902,Andrea Jones,7
1903,Kathleen Braun,12
1904,Kelly Saunders,12
1905,Tracy Thompson,6
1906,Pamela Contreras,10
1907,Melinda Collins,9
1908,Ellen Bell,9
1909,Anthony Richardson,2
1910,Jacob Rose,5
1911,Danny Rodriguez,3
1912,Jessica Fowler,4
1913,Thomas Cunningham,6
1914,Brandon Day,9
1915,Mathew Nelson,5
1916,Zachary Fields,5
1917,Brandon Navarro,5
1918,David Evans,10
1919,Scott Ford,7
1920,Courtney Taylor,4
1921,Gene Mullins,11
1922,William Clark,6
1923,Jeff Jones,3
1924,Hannah Sanchez,6
1925,Brenda Jones,11
1926,David Conway,6
1927,Phillip Vargas,9
1928,Julia Clayton,3
1929,Ashlee Hernandez,2
1930,Dakota Griffith,9
1931,Tracy Valenzuela,6
1932,David Simon,4
1933,Danielle Sharp,11
1934,Daniel Anderson,2
1935,Lori Mclaughlin,2
1936,Yolanda Estrada,8
1937,Joshua Boyd,4
1938,James Frazier,10
1939,Dr. Mary Hernandez,9
1940,Lisa Rogers,10
1941,Terry Williams,11
1942,Cheryl Williamson,3
1943,Renee Klein,5
1944,Bonnie Clark,5
1945,Tina Duran,8
1946,Julia Reed,8
1947,James Beltran,6
1948,Jennifer Davis,4
1949,Michael Huff,7
1950,Lori Burnett,12
1951,Christopher Bennett,8
1952,Brian Leblanc,11
1953,Jeanette Wilson,6
1954,William Jones,3
1955,Stephanie Stewart,8
1956,Shannon Keith,3
1957,Christopher Gonzalez,6
1958,Jesus Key,8
1959,Robert Blake,10
1960,Shawn Cohen,3
1961,Kayla Mcdonald,7
1962,Ryan Clark,7
1963,Joseph Kemp,9
1964,Jennifer Underwood,5
1965,David Galvan,2
1966,Haley Weaver,9
1967,Calvin Spencer,4
1968,Jessica Marquez,9
1969,Michael Vega,12
1970,Tracie Foster,9
1971,Lauren Cook,6
1972,Jennifer Hobbs,6
1973,Elizabeth Sherman,5
1974,Joe Hanson,2
1975,Amy Jones,2
1976,Tracy Rocha,7
1977,Stanley Jones Jr.,8
1978,Kathryn Boone,2
1979,Cynthia Fischer,10
1980,Derek Washington,8
1981,Dakota Pitts,6
1982,Ana Cox,4
1983,Jose Martin,4
1984,Brian Mclean,9
1985,Corey Davis,2
1986,Bailey Freeman,5
1987,Anita Obrien,2
1988,Pam David,12
1989,Jessica Lee,10
1990,Samantha Phillips,2
1991,Angela Gardner,12
1992,Rachel West,10
1993,Rhonda Briggs,9
1994,Jamie Smith,9
1995,Alison Torres,11
1996,Beth Evans,11
1997,Kelly Murray,8
1998,Joshua Hamilton,12
1999,Alexander Mendoza,8
2000,Daniel Garcia,8
2001,Todd Simpson,3
2002,Donna Sloan,10
2003,Charles Bennett,12
2004,Noah Harrell,4
2005,Tony Snyder,2
2006,Rachael Hayden,11
2007,Janice Brown,10
2008,Jacqueline Lara,10
2009,Robin Baxter,10
2010,Lisa Knight,4
2011,Susan Robinson,7
2012,Mrs. Theresa Simpson,7
2013,Tiffany Wilson,2
2014,Kathleen Wood,11
2015,Rachel Finley,2
2016,Patrick Graves,8
2017,Brandi Marquez,12
2018,Matthew Logan,12
2019,Eric Harrell,12
2020,Brent Henson,2
2021,Amy Keller,7
2022,Sherry Bowman,5
2023,Katherine Osborne,6
2024,Sara Humphrey,11
2025,Alan Mccarthy,6
2026,Jeffrey Wilson,2
2027,Sara Wang,8
2028,Steven Johnson,3
2029,Sherry Todd,8
2030,Cynthia Hill,11
2031,Tammy Murray,4
2032,Danielle Chandler,9
2033,Carrie Montoya,9
2034,Charles Ramirez,3
2035,Stephen Turner,2
2036,Matthew Decker,12
2037,Tiffany Johnston,5
2038,Michael Silva,10
2039,Elizabeth Beck,9
2040,Bobby Kaufman,7
2041,Kimberly Thompson,7
2042,John Schneider,9
2043,Rebecca Collins,3
2044,Joseph Valenzuela,10
2045,Faith Wallace,11
2046,Virginia Ramirez,7
2047,Angela Alvarado,4
2048,Sean Morgan,8
2049,Charlene Wall,7
2050,Cynthia Williams,8
2051,Joshua Lowery,5
2052,Anthony Nolan,10
2053,Ashley Matthews,10
2054,Matthew Mckay,11
2055,Seth Adams,7
2056,Brooke Berry,9
2057,Lisa Williams,8
2058,Patrick Sellers,2
2059,Brenda Weaver,5
2060,Dana Conner,4
2061,Kara Hill,8
2062,Taylor Leach,6
2063,Evan Jenkins,8
2064,Brenda Moreno,8
2065,Richard Thompson,8
2066,Sherri Hickman,3
2067,Margaret Beard,2
2068,James Russell,8
2069,Melissa Mann,6
2070,Jonathon Johnson,9
2071,Dr. Amanda Pearson,4
2072,Tom Smith,4
2073,Gregory White,4
2074,Hailey Gutierrez,11
2075,Victoria Thomas,5
2076,Alexander Cameron,4
2077,Connie Curtis,7
2078,Kayla Mccullough,8
2079,Lori Bauer,2
2080,Kerri Silva,8
2081,Candice Smith,7
2082,Christopher Riddle,4
2083,Shannon Hughes,9
2084,Courtney White,12
2085,Corey Cooper,11
2086,Tiffany Ramirez,9
2087,Jenny Hernandez,10
2088,William Morgan,8
2089,Sarah Green,5
2090,Brian Ball,10
2091,Kent Goodman,7
2092,David Mcbride,9
2093,James Ross,5
2094,David Mcclain,4
2095,Jake Howell,3
2096,Robert Miller,7
2097,Shannon Taylor,12
2098,Cassandra Pierce,11
2099,Laura Shaw,3
2100,Stephanie Mercer,5
2101,Phillip Reid,9
2102,Jennifer Rich,9
2103,Tracy Kennedy,5
2104,Kenneth Barnett,7
2105,Lisa Nguyen,3
2106,Jared Sanchez,5
2107,Beth Wilkerson,7
2108,Raymond Barnes,2
2109,Sean Cain,9
2110,Amanda Byrd,11
2111,Isaiah Parrish,4
2112,James Travis,9
2113,Mark Mcpherson,5
2114,Rachel Garcia,8
2115,Ryan Krause,11
2116,Robert Newton,9
2117,Julie Mccoy,4
2118,Robert Valentine,8
2119,Ashley Blair,7
2120,Matthew Jones,9
2121,Vincent Jones,5
2122,Mark Foster,10
2123,Ashley Rangel,11
2124,Todd Harris,10
2125,Chelsey Wilson,10
2126,Katie Hurley,2
2127,Ryan Thompson,6
2128,Sandra White,6
2129,Megan Rose,10
2130,Nathan Owens,9
